9.017422500000000127e+02,1.378674447155111375e+04
9.041891547467799910e+02,1.480378248209648336e+04
9.066358283871200001e+02,1.904625442669394761e+04
9.090822709210200401e+02,1.714833359565593855e+04
9.115284823484799972e+02,1.849957070905799992e+04
9.139744626695000989e+02,1.636647273156527990e+04
9.164202118840800040e+02,2.039955449752105051e+04
9.188657299922199400e+02,1.237465011411033265e+04
9.213110169939200205e+02,1.990031880066105441e+04
9.237560728891800181e+02,2.071002958998976828e+04
9.262008976779999330e+02,1.391980522546627799e+04
9.286454913603801060e+02,2.202722790587865165e+04
9.310898539363199689e+02,1.439428543322578116e+04
9.335339854058199762e+02,1.605084024553395830e+04
9.359778857688800144e+02,2.360745329346029757e+04
9.384215550254999698e+02,1.295434115054694303e+04
9.408649931756799560e+02,3.100109270480837222e+04
9.433082002194200868e+02,2.175388604706067417e+04
9.457511761567200210e+02,1.395796993782954269e+04
9.481939209875799861e+02,1.603536806484614863e+04
9.506364347120000957e+02,2.422530904226017083e+04
9.530787173299800088e+02,1.613129558511056894e+04
9.555207688415199527e+02,1.863572589911072646e+04
9.579625892466200412e+02,2.049341906036043292e+04
9.604041785452800468e+02,1.861097041001023172e+04
9.628455367374999696e+02,1.530817557251908511e+04
9.652866638232799232e+02,1.971052671755725169e+04
9.677275598026200214e+02,1.961356771858031061e+04
9.701682246755200367e+02,2.007979609663964948e+04
9.726086584419799692e+02,1.532880514676949679e+04
9.750488611020000462e+02,1.859034083575981640e+04
9.774888326555800404e+02,1.734844046588494530e+04
9.799285731027199517e+02,2.085443660974266095e+04
9.823680824434200076e+02,1.761456197371527378e+04
9.848073606776799807e+02,2.283487573778232399e+04
9.872464078054999845e+02,1.425090989218540926e+04
9.896852238268800193e+02,2.098233997009522500e+04
9.921238087418199711e+02,1.497191351223735001e+04
9.945621625503199539e+02,2.012827559612811820e+04
9.970002852523800811e+02,1.357116542063429551e+04
9.994381768480000119e+02,2.282868686550719940e+04
1.001875837337179973e+03,1.094914653340678342e+04
1.004313266719920080e+03,2.079770528055402610e+04
1.006750464996219989e+03,1.753307515542614419e+04
1.009187432166079930e+03,1.791059636420870447e+04
1.011624168229500015e+03,2.336505579601794307e+04
1.014060673186480017e+03,2.428616628629889237e+04
1.016496947037019936e+03,1.692037680018887113e+04
1.018932989781120000e+03,2.314328787282600024e+04
1.021368801418779981e+03,1.693275454473912032e+04
1.023804381949999993e+03,2.070693515385220962e+04
1.026239731374780149e+03,1.137927315652789912e+04
1.028674849693120223e+03,2.263786330369087955e+04
1.031109736905019872e+03,1.536696985913276148e+04
1.033544393010480007e+03,1.959293814432989893e+04
1.035978818009499946e+03,1.208274163846698684e+04
1.038413011902079916e+03,2.620368521287479234e+04
1.040846974688220143e+03,2.472763917525773286e+04
1.043280706367920175e+03,1.676978090816085751e+04
1.045714206941180009e+03,1.543917336900920782e+04
1.048147476408000102e+03,2.249655072007554918e+04
1.050580514768379999e+03,2.329594672227905903e+04
1.053013322022319926e+03,1.872546454710002217e+04
1.055445898169820111e+03,2.130416132840166756e+04
1.057878243210880100e+03,1.755576768710159740e+04
1.060310357145499893e+03,2.475858353663335220e+04
1.062742239973680171e+03,2.169715471787203933e+04
1.065173891695419798e+03,2.327944306287873042e+04
1.067605312310719910e+03,1.963213433540568076e+04
1.070036501819580053e+03,2.348780176280790329e+04
1.072467460222000227e+03,1.398169394821751848e+04
1.074898187517979977e+03,2.209839993704257358e+04
1.077328683707519986e+03,2.288748115212087941e+04
1.079758948790620025e+03,2.202310199102856859e+04
1.082188982767280095e+03,2.082039781222947931e+04
1.084618785637499968e+03,1.726076477532069111e+04
1.087048357401280100e+03,2.680916321712442004e+04
1.089477698058620035e+03,1.713492437239316860e+04
1.091906807609520001e+03,2.276473518533091919e+04
1.094335686053979998e+03,2.256669127252695398e+04
1.096764333392000026e+03,1.697917108680255114e+04
1.099192749623580085e+03,2.245529157157472218e+04
1.101620934748720174e+03,2.407265019280711567e+04
1.104048888767420067e+03,2.258628936806484489e+04
1.106476611679679991e+03,1.745261981584953173e+04
1.108904103485499945e+03,2.311956386243802626e+04
1.111331364184879931e+03,2.024276973321791229e+04
1.113758393777820174e+03,3.163029471944597390e+04
1.116185192264320222e+03,2.563740339970095374e+04
1.118611759644380072e+03,2.876072094121350528e+04
1.121038095918000181e+03,1.449949626190288836e+04
1.123464201085179866e+03,2.852451231604627537e+04
1.125890075145920036e+03,3.469584945305737347e+04
1.128315718100220010e+03,2.082349224836704161e+04
1.130741129948080015e+03,3.491039702526167093e+04
1.133166310689500051e+03,2.432329951994963631e+04
1.135591260324480118e+03,1.696885629967734349e+04
1.138015978853019988e+03,2.841414409380656434e+04
