3.400012500000000273e+02,nan
3.403815916251386966e+02,nan
3.407618939735812660e+02,1.200000000000002398e+00
3.411421570348676937e+02,2.647058823529409466e+00
3.415223807985379381e+02,1.758620689655171931e+00
3.419025652541319005e+02,-1.428571428571352442e-01
3.422827103911895392e+02,-5.454545454545516314e-01
3.426628161992507557e+02,1.733333333333334281e+00
3.430428826678555652e+02,2.000000000000000000e+00
3.434229097865436984e+02,-9.090909090909138346e-01
3.438028975448553410e+02,3.529411764705908672e-01
3.441828459323302241e+02,-1.789473684210509230e+00
3.445627549385084194e+02,-3.043478260869578733e-01
3.449426245529297148e+02,2.380952380952386926e-01
3.453224547651341823e+02,6.785714285714302685e-01
3.457022455646616095e+02,-2.222222222222252075e-01
3.460819969410521253e+02,-3.000000000000037303e+00
3.464617088838455174e+02,4.666666666666625218e+00
3.468413813825817442e+02,8.064516129032290870e-01
3.472210144268007070e+02,-6.500000000000374811e+00
3.476006080060424779e+02,-inf
3.479801621098467876e+02,-1.799999999999939870e+00
3.483596767277537083e+02,6.071428571428580945e-01
3.487391518493030844e+02,3.099999999999994316e+00
3.491185874640349311e+02,5.454545454545516314e-01
3.494979835614890931e+02,2.631578947368296006e-02
3.498773401312055853e+02,-1.066666666666663321e+00
3.502566571627242524e+02,9.999999999999625189e+00
3.506359346455851664e+02,2.428571428571405733e+00
3.510151725693281719e+02,6.499999999999976907e-01
3.513943709234931703e+02,-1.857142857142864756e+00
3.517735296976200630e+02,1.999999999999988898e+00
3.521526488812489220e+02,-4.615384615384492406e-01
3.525317284639195918e+02,2.000000000000000000e+00
3.529107684351719172e+02,-8.500000000000468958e+00
3.532897687845460268e+02,-2.500000000000039968e-01
3.536687295015817085e+02,9.259259259259225994e-01
3.540476505758189205e+02,3.823529411764736707e-01
3.544265319967976211e+02,8.620689655172419918e-01
3.548053737540577686e+02,-1.666666666666625218e+00
3.551841758371392075e+02,-3.249999999999988454e+00
3.555629382355819530e+02,3.333333333333329040e+00
3.559416609389258497e+02,-1.500000000000074962e+01
3.563203439367109695e+02,3.000000000000026645e+00
3.566989872184770434e+02,-3.999999999999812594e+00
3.570775907737642569e+02,1.999999999999981348e+00
3.574561545921122843e+02,2.272727272727241843e-01
3.578346786630612542e+02,1.111111111111064975e-01
3.582131629761509544e+02,3.000000000000000000e+00
3.585916075209214000e+02,-2.571428571428567622e+00
3.589700122869124925e+02,1.368421052631580537e+00
3.593483772636642470e+02,-7.777777777777870050e-01
3.597267024407164513e+02,-6.800000000000068212e-01
3.601049878076091204e+02,2.583333333333337478e+00
3.604832333538821558e+02,1.320000000000008056e+00
3.608614390690755727e+02,-1.666666666666927199e-01
3.612396049427292155e+02,1.319999999999998064e+00
3.616177309643830426e+02,4.571428571428567622e+00
3.619958171235768987e+02,2.375000000000005773e+00
3.623738634098509124e+02,-inf
3.627518698127448147e+02,-1.000000000000000000e+00
3.631298363217986775e+02,-2.000000000000093703e+00
3.635077629265523456e+02,5.666666666666594132e+00
3.638856496165458339e+02,1.916666666666656305e+00
3.642634963813189870e+02,-1.000000000000000000e+00
3.646413032104118201e+02,3.260869565217381361e-01
3.650190700933641210e+02,5.000000000000243716e+01
3.653967970197159616e+02,-1.299999999999812594e+01
3.657744839790073570e+02,1.550000000000002487e+00
3.661521309607780381e+02,4.999999999999922284e-01
3.665297379545679064e+02,2.380952380952432446e-01
3.669073049499170907e+02,5.555555555555562464e-01
3.672848319363654355e+02,1.454545454545465466e+00
3.676623189034528423e+02,-1.333333333333354354e+00
3.680397658407193262e+02,1.208333333333331261e+00
3.684171727377046750e+02,4.636363636363638463e+00
3.687945395839489606e+02,1.999999999999925171e-01
3.691718663689920845e+02,7.368421052631610735e-01
3.695491530823739481e+02,6.666666666666583030e-01
3.699263997136345097e+02,1.281249999999996891e+00
3.703036062523136138e+02,2.666666666666656305e+00
3.706807726879512757e+02,-7.142857142857486075e-01
3.710578990100875103e+02,-2.500000000000039968e-01
3.714349852082619918e+02,-2.777777777777841184e-01
3.718120312720149627e+02,-3.333333333333368120e-01
3.721890371908860971e+02,-2.666666666666625218e+00
3.725660029544155236e+02,-4.000000000000225597e-01
3.729429285521430302e+02,7.500000000000117684e-01
3.733198139736086318e+02,3.000000000000187406e+00
